credit.policy,purpose,int.rate,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,installment
0,debt_consolidation,0.1114,10.71441777,6.93,722,7169.958333,26610,65.4,4,1,0,0,262.45
0,small_business,0.1336,11.7829526,15.16,682,7830,134025,67.9,0,0,0,0,677.36
0,all_other,0.1209,11.33857208,9.87,702,3420,1077,15.8,5,0,0,0,266.06
0,debt_consolidation,0.1525,12.20607265,9.49,682,4679.958333,54003,48.4,5,0,0,1,869.7
0,small_business,0.1367,11.60823564,23.05,702,3989.958333,238903,80.5,1,0,0,0,850.44
0,all_other,0.1588,11.28978191,0.98,697,1140,3401,5.8,7,0,0,0,701.96
0,debt_consolidation,0.1683,11.00209984,14.68,682,11520,0,0,9,1,0,0,302.33
0,small_business,0.1525,11.7905572,11.74,707,2220.041667,20794,57.1,7,0,0,0,869.7
0,debt_consolidation,0.1778,11.28978191,12.99,672,5610.041667,35251,83.5,6,1,0,0,901.06
0,home_improvement,0.0938,11.69524702,6.46,727,5101,138492,49.4,1,0,0,0,127.91
0,debt_consolidation,0.1304,10.29200994,20.38,672,2370.041667,4546,56.1,4,0,0,1,168.57
0,all_other,0.1272,10.51867319,14.4,707,2280.041667,2479,45.1,6,0,0,0,268.48
0,debt_consolidation,0.1304,11.21182037,6.11,697,2430,16917,71.1,5,0,0,0,539.42
0,debt_consolidation,0.1178,9.998615898,2.07,702,3720.041667,1312,17,4,0,0,0,165.55
0,home_improvement,0.1209,12.57764999,10.06,712,8310,211463,0,4,0,0,0,665.15
0,small_business,0.143,10.75798798,22.85,677,4770.041667,29895,54.3,6,0,0,1,257.43
0,all_other,0.1304,10.83958091,12.8,707,4200.041667,3359,12.9,5,1,0,0,337.14
0,credit_card,0.1493,10.30895266,10.72,662,1950.041667,11255,73.6,5,0,0,0,311.68
0,credit_card,0.1272,10.77895629,18.5,677,1830,7368,82.8,4,0,0,1,268.48
0,small_business,0.1336,11.98292909,7.91,712,3060.041667,16716,22.4,5,0,0,0,845
0,debt_consolidation,0.1178,10.73639668,11.74,702,1980.041667,6290,33.1,4,0,0,0,264.88
0,credit_card,0.1336,11.91839057,24.55,682,7290,146579,85.4,3,0,0,1,541.89
0,debt_consolidation,0.1525,10.71441777,13.73,697,7860.041667,18840,54.8,6,0,0,1,869.7
0,educational,0.1557,10.6454249,6.83,707,10410.04167,8044,30.7,8,0,0,0,559.13
0,debt_consolidation,0.143,10.38899537,19.5,687,840.0416667,2967,42.4,2,0,0,1,154.46
0,small_business,0.0938,11.22524339,1.36,727,7650,3484,29,4,0,0,1,95.94
0,credit_card,0.1241,10.59663473,9.51,692,6690.041667,23534,45.8,4,0,0,0,334.11
0,debt_consolidation,0.1083,12.76569986,9.43,717,8640,228727,77.5,4,0,0,1,365.78
0,debt_consolidation,0.1462,10.08580911,20.45,672,1350,4609,83.8,4,0,0,0,189.64
0,educational,0.16,9.798127037,20.2,662,1517.041667,1748,83.2,6,0,0,0,114.27
0,home_improvement,0.143,11.08214255,8.22,667,4650,13081,83.9,5,0,0,0,252.28
0,debt_consolidation,0.1284,11.49276357,22.77,712,5280.041667,29716,80.5,4,0,0,0,773.22
0,credit_card,0.1221,10.91508846,4.36,702,11070.04167,6788,26.7,5,1,1,0,186.57
0,credit_card,0.0932,11.00209984,19.58,757,10950,164974,24.6,0,0,0,0,319.47
0,debt_consolidation,0.1947,11.42954386,24.4,662,6030.041667,58439,70.8,9,0,0,0,479.66
0,home_improvement,0.1568,11.22524339,8.83,677,1050,9700,36.7,2,0,0,1,350.02
0,credit_card,0.1474,11.15625052,24.89,672,6390.041667,67901,79.6,2,0,0,1,538.78
0,credit_card,0.1189,11.28978191,19.63,722,8910.041667,36719,61.5,4,0,0,0,397.97
0,debt_consolidation,0.1695,11.48600638,5.02,677,780.0416667,1513,30.9,1,0,0,0,534.41
0,small_business,0.1253,10.16600565,22.7,677,8970.041667,27535,54.4,1,0,0,1,138.89
0,all_other,0.1284,10.81977828,22.22,697,7440.041667,49391,90.3,2,0,0,1,268.95
0,debt_consolidation,0.1379,10.858999,21.99,682,3030.041667,6641,31.6,4,0,0,1,340.76
0,debt_consolidation,0.1474,10.6454249,22.17,702,4590.041667,17295,74.5,8,0,0,0,207.23
0,all_other,0.1505,10.89858946,14.91,667,6122.041667,26814,57.7,5,5,0,0,277.53
0,debt_consolidation,0.16,10.94022444,21.53,727,5951,9007,33.2,9,0,0,0,235.56
0,debt_consolidation,0.1189,11.00209984,19.52,702,4891.041667,83434,69,3,0,0,0,265.32
0,debt_consolidation,0.1505,10.96301245,12.31,707,10140,25506,98.9,4,0,0,0,329.57
0,debt_consolidation,0.1221,10.23981692,5.53,722,1800,4405,23.4,5,0,0,0,183.24
0,small_business,0.1095,13.01700286,8.49,737,5130,224090,40.1,3,0,0,0,392.57
0,home_improvement,0.1474,10.1266311,14.16,712,6420.041667,7162,44.8,8,0,0,0,103.62
0,debt_consolidation,0.1347,10.10659165,23.36,692,1470,3039,50.6,5,0,0,0,182.34
0,debt_consolidation,0.1347,10.12647109,9.65,687,1860,6608,60.1,4,0,0,0,169.62
0,credit_card,0.1505,11.33857208,12.79,697,5370.041667,26598,97.1,6,0,0,1,374.67
0,all_other,0.1537,10.08580911,18.35,682,870.0416667,1272,38.5,0,0,0,0,139.39
0,all_other,0.1695,10.16585182,2.91,667,1290.041667,8136,36.5,7,0,0,0,178.14
0,small_business,0.1726,10.37349118,12.26,667,2520,26726,98.3,4,0,0,1,250.49
0,debt_consolidation,0.1253,11.64395373,15.39,722,11010,141532,97.2,0,0,0,0,334.67
0,all_other,0.1379,12.68233167,9.98,722,9960.041667,13739,67.7,7,0,0,0,511.14
0,debt_consolidation,0.1474,10.48010092,19.38,672,3810.041667,6907,51.9,5,0,0,0,241.76
0,credit_card,0.08,11.51292546,23.9,777,6660.041667,212878,5.8,2,0,0,0,282.03
0,debt_consolidation,0.1347,9.392661929,9.9,697,1110,2905,25.5,4,0,0,1,169.62
0,all_other,0.1663,11.64395373,21.95,672,5250.041667,107611,89.1,6,0,0,1,532.05
0,credit_card,0.167,11.26446411,9.62,672,3849.958333,7672,78.3,7,0,0,0,426.02
0,home_improvement,0.1189,11.40756495,17.11,712,8040,96473,48.1,1,0,0,0,497.46
0,debt_consolidation,0.1316,11.15625052,19.7,692,4110.041667,27200,69.2,4,0,0,1,337.71
0,credit_card,0.1316,10.49127422,22.6,712,5393.041667,40553,82,1,0,0,1,189.12
0,debt_consolidation,0.1505,10.59663473,12.42,677,3006.041667,8193,33.6,5,0,0,0,520.37
0,major_purchase,0.1253,10.81977828,21.29,697,3060.041667,34938,59.6,4,1,0,0,267.73
0,all_other,0.16,10.66886237,13.12,682,810.0416667,2754,34.4,2,0,0,0,175.79
0,debt_consolidation,0.1284,10.84642022,21.64,712,3000.041667,10227,92.1,4,0,0,1,336.18
0,educational,0.1505,10.71441777,9.52,697,1057,4840,35.6,2,0,0,0,173.46
0,debt_consolidation,0.1474,11.25803322,22.42,687,9600.041667,2009,19.9,5,0,0,0,518.06
0,small_business,0.1189,10.69648007,17.65,727,3150.041667,5665,26.6,4,0,0,1,497.46
0,credit_card,0.1284,11.56171563,18.01,682,3210,112549,82.7,0,0,0,0,294.16
0,debt_consolidation,0.1347,11.46167427,17.36,702,3210,30250,35.9,4,1,0,0,407.08
0,debt_consolidation,0.1442,10.80972795,13.79,717,5010.041667,2976,96,4,0,0,0,412.6
0,small_business,0.1126,11.22524339,11.6,712,5550,10673,21.4,4,0,0,0,123.24
0,all_other,0.1568,11.35040654,7.85,677,1380.041667,3735,66.7,6,0,0,0,210.01
0,small_business,0.1379,11.22524339,14.64,712,3780.041667,1914,32.4,7,0,0,0,511.14
0,small_business,0.16,11.15625052,0.93,702,721,2024,14.6,1,0,0,0,84.38
0,small_business,0.1189,11.35040654,7.31,722,4380,29669,56.8,5,0,0,1,397.97
0,debt_consolidation,0.1189,11.22524339,19.17,717,5940.041667,125642,82.2,0,1,0,1,497.46
0,debt_consolidation,0.1158,11.69524702,14.65,732,9990.041667,182274,48.9,0,1,0,0,495.21
0,debt_consolidation,0.1347,11.00209984,17.68,692,4860.041667,198,3.1,4,2,0,0,101.77
0,credit_card,0.1853,11.98292909,11.27,677,5438,15814,83.2,6,0,0,0,546.27
0,educational,0.1821,11.2708539,16.45,662,4531.041667,95801,82.8,7,0,0,1,507.62
0,debt_consolidation,0.1947,10.76896908,18.18,667,7920.041667,11537,98.6,5,0,1,1,295.18
0,home_improvement,0.16,11.00209984,13.8,667,3600,9761,54.2,6,0,1,1,168.76
0,debt_consolidation,0.1568,10.30895266,10.12,672,1920.041667,9611,40.6,5,0,0,1,336.02
0,debt_consolidation,0.1474,11.00209984,7.6,682,5940.041667,32153,63.3,5,2,0,0,345.37
0,home_improvement,0.1821,10.91501573,13.46,687,2610,3802,9,9,0,0,0,362.59
0,credit_card,0.1284,11.54248427,2.9,722,2250,10338,23.3,5,0,0,0,336.18
0,all_other,0.1442,11.06272446,5.65,707,2400.041667,3606,43.4,6,0,0,0,275.07
0,debt_consolidation,0.2011,10.30895266,10.44,667,540.0416667,6402,80,4,0,1,1,260.53
0,all_other,0.0963,11.28978191,7.41,767,11764,199390,23.2,1,0,0,0,385.14
0,small_business,0.1695,12.20607265,4.33,762,13170,12352,17.1,9,0,0,0,890.68
0,all_other,0.1379,11.58524613,12.02,682,4350,48818,72.1,4,1,0,0,204.46
0,debt_consolidation,0.1347,11.26446411,6.71,717,3720,20490,86.1,4,0,0,0,508.84
0,debt_consolidation,0.1411,11.28983191,9.34,692,4860.041667,30585,79.6,4,0,0,0,342.29
0,debt_consolidation,0.1758,10.65725935,9.91,677,931.0416667,18208,51,3,0,0,0,539.13
0,all_other,0.1758,10.96819829,23.11,677,3540.041667,4656,27.1,8,0,0,0,345.05
0,credit_card,0.1916,11.51292546,2.96,717,7770,5212,13.2,10,1,0,1,551.05
0,small_business,0.1316,10.77895629,4.42,707,5130,5684,83.6,5,0,1,1,270.17
0,all_other,0.1411,10.12679109,5.62,682,2250,4974,24.6,5,0,0,0,171.15
0,educational,0.1663,10.727663,4.45,677,7410.041667,14625,54.2,6,0,0,1,532.05
0,home_improvement,0.0932,11.51292546,10.78,737,2310.041667,116648,15.6,1,0,0,0,127.79
0,all_other,0.1568,10.20359214,8.53,682,1567,8052,57.1,5,0,0,0,315.02
0,all_other,0.1537,10.95954023,18.99,677,1590.041667,8310,52.3,5,0,0,0,174.24
0,debt_consolidation,0.1221,11.62621844,7.02,732,4830,12279,36.4,5,0,0,0,333.15
0,credit_card,0.1411,11.15625052,19.05,692,3960.041667,34491,44.8,4,0,0,0,483.49
0,small_business,0.1505,11.04611673,6.68,717,2283,7657,21.2,7,0,0,0,693.83
0,debt_consolidation,0.1884,10.30895266,23.36,662,1590.041667,2994,99.8,5,0,0,1,109.74
0,all_other,0.1347,12.61153775,6.72,677,7680,27197,46.6,4,1,0,0,54.28
0,all_other,0.1411,10.6454249,13.71,692,4650.041667,1064,11.1,5,1,1,0,171.15
0,debt_consolidation,0.1411,11.08312668,14.24,682,6930,17126,81.6,5,0,0,0,143.77
0,all_other,0.1189,10.30895266,17,717,2042.041667,1243,12.9,4,1,0,0,72.97
0,all_other,0.1726,10.09410791,3.27,697,690.0416667,2526,32.4,2,0,0,0,178.93
0,all_other,0.16,9.998615898,13.2,677,1170,1270,70.6,4,0,0,0,105.48
0,all_other,0.1253,10.81977828,9.53,717,3870.041667,53243,71.8,4,0,0,0,281.12
0,educational,0.1884,11.38509209,4.57,687,630.0416667,1897,29.2,1,0,0,0,182.89
0,debt_consolidation,0.1379,10.1266311,22.18,692,4320.041667,5040,45.2,5,0,1,0,170.38
0,all_other,0.1411,11.54034606,4.34,727,3750,92549,51.6,6,0,0,0,684.58
0,home_improvement,0.1461,10.91508846,18.98,717,5254,2725,38.9,7,0,1,0,206.86
0,all_other,0.1474,9.852194258,2.21,702,815.9583333,915,20.3,0,0,0,0,103.62
0,all_other,0.1663,10.48391386,1.51,707,690.0416667,946,15.8,0,0,0,1,88.68
0,home_improvement,0.1695,11.21187442,15.24,667,3901.041667,3491,64.6,7,0,2,0,342.02
0,all_other,0.1537,9.998797732,3.22,702,1050.041667,2503,27.5,0,0,0,0,69.7
0,all_other,0.1474,9.287301413,20.33,687,930.0416667,1909,14,2,0,0,0,66.49
0,debt_consolidation,0.1568,11.87756858,12.61,737,5310.041667,116893,62.4,8,0,0,0,700.04
0,debt_consolidation,0.1947,10.48574786,12.27,662,3450.041667,434,72.3,7,0,0,0,332.07
0,debt_consolidation,0.1442,10.81977828,22.22,702,5070.041667,5558,23.9,4,0,1,1,343.83
0,debt_consolidation,0.1411,10.81985828,9.96,677,3330,10046,77.3,4,0,0,0,136.92
0,major_purchase,0.1663,9.61580548,16.48,667,1020.041667,6399,50,1,0,0,0,99.32
0,all_other,0.1695,10.46310334,4.8,692,840,6030,27.9,5,0,0,0,213.77
0,all_other,0.1568,10.81977828,5.64,742,4350,9400,25.8,9,0,0,0,210.01
0,debt_consolidation,0.1442,10.6454249,19.29,692,1500,2216,11.5,4,0,0,0,375.63
0,small_business,0.1442,11.51292546,3.18,732,4830,15222,44.5,6,0,0,0,240.68
0,home_improvement,0.0963,13.01700286,9.66,777,6780.041667,255805,20.5,2,0,0,0,513.51
0,major_purchase,0.1411,9.998797732,0,727,870,312,4.2,3,0,0,0,71.89
0,debt_consolidation,0.1505,10.43399815,16.45,682,2640,11614,66,6,0,0,0,312.23
0,educational,0.1284,10.59663473,22.71,717,7140,60267,60.6,0,0,0,0,504.27
0,credit_card,0.179,10.81977828,6.6,677,900,3433,79.8,1,0,0,0,216.6
0,major_purchase,0.1695,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,0,267.21
0,credit_card,0.1379,11.37939407,24.99,692,2640.958333,122464,87.7,1,0,0,0,302.42
0,all_other,0.1568,11.40756495,8.28,667,3719.958333,13841,44.9,5,1,0,0,210.01
0,major_purchase,0.1347,9.61580548,17.28,727,930,0,0,0,0,0,1,118.73
0,all_other,0.1632,11.08220409,9.43,712,1919.958333,7081,39.1,8,0,0,0,335.48
0,debt_consolidation,0.1663,10.91501573,22.71,667,6071,16194,84.8,5,0,0,1,287.31
0,credit_card,0.1221,10.27505111,15.77,722,5370,15557,24.5,4,0,0,0,239.87
0,small_business,0.1347,10.96819829,21.27,737,8069.958333,37589,72,7,0,0,1,376.55
0,all_other,0.1663,11.12732181,9.25,682,839.9583333,3050,24.2,3,0,0,0,336.97
0,major_purchase,0.16,11.51292546,22.22,672,4769.958333,37335,55.7,6,0,0,0,175.79
0,debt_consolidation,0.1505,11.22524339,7.12,687,2010,7,0.2,5,0,0,0,291.41
0,credit_card,0.1411,10.858999,11.28,677,1559.958333,7718,65.4,4,0,0,0,82.15
0,credit_card,0.1537,11.35035948,4.04,702,9180.958333,12415,47.6,7,0,0,0,522.7
0,educational,0.1663,9.852194258,17.68,662,2639.958333,679,18.9,6,0,0,1,177.35
0,major_purchase,0.2011,9.305650552,3.16,667,570,242,9.7,6,0,0,0,91.19
0,all_other,0.1726,9.903487553,3,682,570,1131,49.2,0,0,0,0,35.79
0,all_other,0.1758,9.61580548,11.68,707,1650,0,0,9,0,0,0,170.73
0,debt_consolidation,0.179,11.46163217,0.8,687,779.9583333,3118,52,3,0,0,0,541.5
0,all_other,0.1568,11.39639165,12.08,677,7170,22187,45.5,6,0,0,0,280.02
0,debt_consolidation,0.1442,9.852194258,24,672,2520,5475,48.8,4,0,0,0,85.96
0,debt_consolidation,0.179,11.14186178,17.17,702,5129.958333,608,5.7,8,0,0,1,541.5
0,debt_consolidation,0.1411,10.03120068,22.76,717,1080,362,8.4,2,0,0,1,171.15
0,all_other,0.1221,12.20609265,17.97,722,6720,351453,95.1,0,0,0,1,799.56
0,home_improvement,0.1284,11.35040654,12.16,707,3600,24364,63.8,4,0,0,0,201.71
0,debt_consolidation,0.1505,10.07693653,5.75,697,2820,3695,46.2,6,0,1,1,503.03
0,all_other,0.1568,11.87756858,1.26,692,4956,11105,43.5,7,2,0,0,350.02
0,all_other,0.1379,11.13453063,13.82,707,14550,56903,54.2,5,1,0,0,340.76
0,debt_consolidation,0.1347,10.96280446,22.32,717,3359.958333,4583,73.9,5,0,0,0,576.69
0,small_business,0.2011,9.903487553,2.4,667,540,806,17.1,5,0,0,0,65.14
0,all_other,0.1411,10.25765937,7.37,732,779.9583333,0,0,0,0,0,0,85.58
0,all_other,0.1474,10.2646524,1.34,707,902,1185,19.4,1,0,0,0,207.23
0,educational,0.1947,9.210340372,0,682,541,0,0,0,0,0,0,184.49
0,all_other,0.1726,9.586582621,5.27,687,2309.958333,2308,69.9,8,0,0,0,53.68
0,small_business,0.1253,10.81977828,0.6,717,5010,1306,14.4,5,0,0,0,240.96
0,small_business,0.1916,10.57704408,13.19,677,869.9583333,634,42.3,3,0,0,1,293.9
0,all_other,0.1632,10.6359516,17.16,692,1680,10022,24.7,6,0,0,0,670.96
0,small_business,0.1284,11.40756495,4.29,727,6000,19601,56.2,4,0,0,0,504.27
0,small_business,0.1726,11.35040654,17.08,727,5249.958333,28268,53.9,9,0,0,1,715.69
0,all_other,0.16,8.672999643,5.13,672,930,727,72.7,3,0,0,0,87.9
0,debt_consolidation,0.1821,10.08580911,6.85,672,809.9583333,5204,86.7,0,0,0,0,184.02
0,all_other,0.1537,11.1420067,11.01,687,5370,10631,35.3,6,0,0,0,348.47
0,home_improvement,0.1505,10.66886237,11.58,687,2850,4490,43.6,4,0,0,1,520.37
0,small_business,0.1379,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0,0,425.95
0,major_purchase,0.1758,10.91508846,3.56,697,1109.958333,5341,24,5,0,0,1,898.55
0,all_other,0.16,10.75790288,0.89,662,2669.958333,113,8.7,4,2,0,0,116.02
0,home_improvement,0.1632,11.57119437,2.9,707,4799.958333,726,1,8,0,0,0,352.26
0,major_purchase,0.16,9.952277717,14,682,869.9583333,6348,52,2,0,0,0,175.79
0,credit_card,0.1568,10.59663473,20.58,662,1440,1498,78.8,4,0,0,0,42.01
0,debt_consolidation,0.1347,10.14643373,24.24,692,2249.958333,2146,13.1,4,0,0,0,118.73
0,all_other,0.08,11.55214618,16.13,792,8370,186072,17.9,0,0,0,0,338.43
0,debt_consolidation,0.1695,10.81977828,20.86,667,4829.958333,8652,80.1,7,1,1,0,178.14
0,debt_consolidation,0.1663,11.35977429,23.01,667,7140,22720,86.1,4,1,0,1,514.32
0,small_business,0.1537,12.03765399,0.61,707,7230,4066,46.3,4,0,1,0,871.16
0,debt_consolidation,0.1474,11.39863632,3.63,732,5549.958333,15306,51.2,7,0,0,0,552.59
0,all_other,0.1474,10.20359214,3.42,682,2880,124,41.3,5,0,0,1,48.36
0,debt_consolidation,0.1758,12.26434155,20.46,667,5249.958333,40604,65,4,0,0,1,790.73
0,all_other,0.0768,11.8493977,14.2,712,5640,164861,35.2,0,0,0,0,262.01
0,all_other,0.0768,11.22524339,20.74,727,3090,94064,57.6,0,0,0,0,374.29
0,debt_consolidation,0.1284,9.952277717,16.17,702,2760,27216,58.5,0,0,0,0,251.3
0,debt_consolidation,0.1442,11.22524339,15.31,692,5742,13084,89,4,0,1,0,412.6
0,all_other,0.1474,11.03488966,1.49,702,1080,1914,44.5,0,0,0,1,34.54
0,debt_consolidation,0.1442,11.77535127,12.82,697,4139.958333,20761,71.1,5,0,0,0,515.74
0,small_business,0.2011,13.30468493,14.39,672,7620,952013,99,6,0,0,0,735.06
0,small_business,0.1505,11.69524702,7.3,672,3150,3951,16.5,4,0,0,0,329.57
0,home_improvement,0.1632,9.798127037,1.13,702,690,707,17.7,0,0,0,0,127.13
0,all_other,0.0737,10.71441777,15.95,737,5071,4964,47.7,4,0,0,0,279.41
0,all_other,0.1474,11.22524339,15.49,677,2430,7151,45,4,0,0,0,518.06
0,credit_card,0.1347,11.28978191,14.2,692,4560,126402,68.9,2,0,0,0,339.23
0,educational,0.1284,10.81977828,8.66,737,4169.958333,0,0,6,0,0,1,168.09
0,all_other,0.2011,10.81977828,15.65,672,600,390,26,4,0,0,1,130.27
0,small_business,0.1663,8.987196821,6.3,707,660,0,0,2,0,0,0,115.28
0,all_other,0.1695,10.59653473,11.22,682,1080,6246,29.4,6,0,0,0,249.39
0,debt_consolidation,0.1474,9.903487553,15.54,692,1320,3642,30.3,5,0,0,0,259.03
0,all_other,0.1316,9.952277717,19.2,677,10898,9369,76.2,4,0,0,0,185.74
0,small_business,0.1979,11.90496755,11.58,662,722,3823,26.3,2,0,0,0,370.57
0,home_improvement,0.1474,11.15625052,18.77,687,2130,2680,11.8,5,0,0,0,435.17
0,educational,0.0963,10.1266311,21.36,732,7409.958333,11786,60.4,4,0,0,0,224.66
0,educational,0.16,10.1266311,18.72,687,3660,3811,15.6,8,0,0,0,70.32
0,all_other,0.1379,10.59663473,0.3,722,1036,1472,6.1,1,0,0,0,204.46
0,major_purchase,0.1505,10.12647109,5.95,692,2279.958333,225,5,4,0,0,0,180.4
0,home_improvement,0.1316,11.26446411,15.83,697,3359.958333,38558,64.7,4,0,0,0,149.44
0,debt_consolidation,0.0963,10.82774645,14.81,737,3840,3633,9.1,4,0,0,0,208.62
0,debt_consolidation,0.1853,9.809176873,0.99,667,1050,6758,90.1,0,0,0,0,233.08
0,educational,0.2011,10.96819829,11.01,677,1559.958333,0,0,8,0,0,0,186.09
0,debt_consolidation,0.1347,11.25161265,7.84,697,3990,6700,45,4,0,0,0,271.39
0,debt_consolidation,0.1663,11.37939407,9.17,662,4529.958333,6155,35.1,4,0,0,0,212.82
0,debt_consolidation,0.1758,9.903487553,18.36,677,665,661,44.1,4,0,0,1,74.58
0,home_improvement,0.1474,11.69524702,24.18,697,3900,311616,80.2,3,0,0,0,863.42
0,small_business,0.1505,10.55059079,12.19,712,1589.958333,639,6.8,5,0,0,0,131.83
0,home_improvement,0.1095,11.06663836,7.52,732,3600,1596,22.2,4,0,0,1,147.22
0,debt_consolidation,0.1284,10.83958091,20,702,2760,10639,54.6,5,0,0,0,336.18
0,all_other,0.0768,10.73630972,23.64,712,3240,58996,55.7,3,0,0,1,405.48
0,debt_consolidation,0.1411,10.4341158,19.91,702,1800,4009,27.3,7,0,0,0,246.45
0,all_other,0.1442,12.54254488,5.58,737,7890,290291,82.9,1,0,0,0,859.57
0,debt_consolidation,0.1316,10.59653473,20.79,687,1619.958333,42411,67.7,2,0,0,0,185.74
0,all_other,0.1126,11.21182037,17.94,717,4290,260,7.6,4,0,1,0,164.32
0,credit_card,0.1284,10.73639668,18.37,702,1889.958333,2215,41.8,5,0,0,0,141.2
0,all_other,0.1158,11.19821472,3.4,712,4079.958333,5266,9,4,0,0,0,184.88
0,educational,0.1221,11.31260693,6.03,712,6780,11754,41,5,0,1,0,266.52
0,all_other,0.1347,10.21464198,20,687,1740,8537,30.7,5,0,0,0,288.35
0,educational,0.1316,9.852194258,24.25,682,1680,15360,56.5,4,0,0,1,135.09
0,credit_card,0.1347,10.13399909,19.44,722,5999.958333,25283,99.1,0,0,0,0,220.5
0,credit_card,0.1565,11.15625052,14.31,682,4339,82586,43.6,2,0,0,0,160.07
0,all_other,0.1884,10.86513399,17.16,682,3449.958333,1682,39.1,10,0,0,0,146.31
0,debt_consolidation,0.1442,11.08214255,17.34,687,6029.958333,10754,32.6,5,0,0,1,330.08
0,debt_consolidation,0.0932,10.95954023,22.04,737,11819.95833,125743,32.9,0,0,0,0,223.63
0,all_other,0.16,10.45966888,15.62,662,2580,829,69.1,4,0,0,1,210.95
0,all_other,0.1316,10.68464561,14.15,677,5370,43075,70.7,1,0,0,1,168.86
0,all_other,0.1316,10.49127422,3.67,677,3870,1048,49.9,4,0,0,0,135.09
0,educational,0.1221,11.15619338,15.82,707,5314,107643,81,3,0,0,0,333.15
0,debt_consolidation,0.1316,12.67608877,1.72,722,3749.958333,66442,93.7,4,0,0,0,540.33
0,all_other,0.1316,11.35040654,7.45,702,7019.958333,16652,12.2,4,1,0,0,363.03
0,all_other,0.1253,11.15625052,9.48,692,2790,4096,48.2,4,1,0,0,174.03
0,debt_consolidation,0.1442,10.59663473,22.32,707,7409.958333,12121,89.8,7,1,0,1,137.54
0,credit_card,0.1095,11.28616287,23.17,722,4680,31890,48.1,4,0,0,0,107.96
0,all_other,0.1284,11.21187442,13.83,722,4770,4505,25.3,5,0,0,0,268.95
0,all_other,0.1253,11.08214255,14.7,722,3510,39458,38,5,0,0,0,502
0,small_business,0.1253,11.35040654,1.37,732,4559.958333,3532,18.1,5,0,0,0,361.44
0,all_other,0.1158,10.1266311,19.54,727,3210,268,26.8,5,0,0,0,79.24
0,small_business,0.1442,11.69524702,23.39,682,6719.958333,107404,54.5,4,0,0,1,464.17
0,debt_consolidation,0.1474,12.01609788,12.38,682,3990,16244,59.5,5,0,0,1,690.74
0,all_other,0.1474,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,0,103.62
0,all_other,0.1379,10.49127422,19,707,3180,8035,96.8,5,0,0,0,85.19
0,credit_card,0.1347,11.47210347,7.13,707,5987.958333,12616,78.2,5,0,0,0,210.32
0,all_other,0.1379,10.9331784,22.28,732,4740,3205,47.1,8,0,0,0,238.53
0,educational,0.1739,10.1266311,3.02,672,1422,1559,97.4,4,0,0,0,35.85
0,debt_consolidation,0.1411,10.81977828,21.67,677,6329.958333,60550,95.4,3,0,0,1,239.61
0,debt_consolidation,0.1411,9.392661929,5.1,672,10289.95833,256,4.2,4,0,0,0,102.69
0,credit_card,0.1442,10.95080655,15.07,672,4771,8333,52.7,5,0,1,1,326.64
0,credit_card,0.1537,11.23848862,12.77,672,3749.958333,14063,68.6,7,0,0,1,167.27
0,debt_consolidation,0.1253,11.51292546,3.66,717,4079.958333,12220,76.8,5,0,0,1,602.4
0,credit_card,0.1253,10.91508846,16.25,717,5549.958333,55821,95.8,0,0,0,1,267.73
0,debt_consolidation,0.1253,11.75981679,20.61,717,8730,54294,72.4,4,0,0,0,742.95
0,educational,0.0768,11.75978554,14.31,792,6540,167381,0,0,0,0,0,31.2
0,major_purchase,0.1347,10.57131693,17.69,727,1199.958333,0,0,5,0,0,0,220.5
0,major_purchase,0.1095,11.51292546,11.27,727,4926.958333,5572,13.9,4,0,0,0,163.57
0,educational,0.1347,10.54534144,19.11,672,4139.958333,2166,54.1,4,0,0,0,149.26
0,debt_consolidation,0.1189,10.75790288,24.59,702,6659.958333,62265,68.5,1,0,1,1,99.5
0,educational,0.1189,10.26548829,16.29,692,3809.958333,5906,44.4,4,0,0,0,49.75
0,small_business,0.1284,11.53272809,8,707,8700,56283,80.5,5,0,0,0,336.18
0,credit_card,0.1411,11.31447453,13.21,697,7950,30058,73.7,5,1,1,0,684.58
0,debt_consolidation,0.1347,10.858999,16.71,677,5070,11346,72.7,5,0,0,1,135.7
0,debt_consolidation,0.1221,10.40426284,1.93,687,8280,1469,22.3,4,1,0,0,59.97
0,home_improvement,0.1347,11.54248427,8.63,687,3510,6023,20.9,4,0,0,0,488.49
0,home_improvement,0.1221,11.47210347,6.4,707,6450,731,14.6,4,0,0,1,166.58
0,all_other,0.1158,11.00209984,7.14,732,3809.958333,5928,28.6,5,0,0,1,313.63
0,credit_card,0.1158,10.91508846,7.55,712,11310,2245,11.5,5,0,1,0,99.05
0,educational,0.1158,9.798127037,22.27,727,1114,18517,58.8,0,0,0,0,99.05
0,all_other,0.1537,9.61580548,1.28,672,1110,1658,10.4,5,0,0,0,69.7
0,debt_consolidation,0.1284,10.59663473,18.65,707,3210,8730,79.1,6,0,0,0,285.76
0,credit_card,0.1442,12.3327053,15.11,702,5790,229400,94.4,0,0,0,1,773.61
